date,state,fips,cases
4/20/20,Alaska,2,319
4/20/20,Arizona,4,5064
4/20/20,Arkansas,5,1971
4/20/20,California,6,33862
4/20/20,Colorado,8,10106
4/20/20,Connecticut,9,19815
4/20/20,Delaware,10,2745
4/20/20,District of Columbia,11,2927
4/20/20,Florida,12,27050
4/20/20,Georgia,13,18447
4/20/20,Guam,66,811
4/20/20,Hawaii,15,578
4/20/20,Idaho,16,1736
4/20/20,Illinois,17,31508
4/20/20,Indiana,18,11783
4/20/20,Iowa,19,3175
4/20/20,Kansas,20,2029
4/20/20,Kentucky,21,3050
4/20/20,Louisiana,22,24523
4/20/20,Maine,23,875
4/20/20,Maryland,24,13750
4/20/20,Massachusetts,25,39643
4/20/20,Michigan,26,31927
4/20/20,Minnesota,27,2470
4/20/20,Mississippi,28,4512
4/20/20,Missouri,29,5807
4/20/20,Montana,30,433
4/20/20,Nebraska,31,1646
4/20/20,Nevada,32,3830
4/20/20,New Hampshire,33,1447
4/20/20,New Jersey,34,88806
4/20/20,New Mexico,35,1971
4/20/20,New York,36,251608
4/20/20,North Carolina,37,6764
4/20/20,North Dakota,38,627
4/20/20,Northern Mariana Islands,69,14
4/20/20,Ohio,39,12919
4/20/20,Oklahoma,40,2680
4/20/20,Oregon,41,1956
4/20/20,Pennsylvania,42,34005
4/20/20,Puerto Rico,72,1252
4/20/20,Rhode Island,44,5090
4/20/20,South Carolina,45,4439
4/20/20,South Dakota,46,1685
4/20/20,Tennessee,47,6994
4/20/20,Texas,48,20035
4/20/20,Utah,49,3213
4/20/20,Vermont,50,816
4/20/20,Virgin Islands,78,54
4/20/20,Virginia,51,8989
4/20/20,Washington,53,12255
4/20/20,West Virginia,54,908
4/20/20,Wisconsin,55,4499
4/20/20,Wyoming,56,426
4/21/20,Alabama,1,5327
4/21/20,Alaska,2,327
4/21/20,Arizona,4,5251
4/21/20,Arkansas,5,2262
4/21/20,California,6,35844
4/21/20,Colorado,8,10447
4/21/20,Connecticut,9,20360
4/21/20,Delaware,10,2931
4/21/20,District of Columbia,11,3098
4/21/20,Florida,12,27861
4/21/20,Georgia,13,19189
4/21/20,Guam,66,852
4/21/20,Hawaii,15,580
4/21/20,Idaho,16,1766
4/21/20,Illinois,17,33059
4/21/20,Indiana,18,12198
4/21/20,Iowa,19,3641
4/21/20,Kansas,20,2113
4/21/20,Kentucky,21,3193
4/21/20,Louisiana,22,24854
4/21/20,Maine,23,888
4/21/20,Maryland,24,14261
4/21/20,Massachusetts,25,41199
4/21/20,Michigan,26,32935
4/21/20,Minnesota,27,2567
4/21/20,Mississippi,28,4716
4/21/20,Missouri,29,5941
4/21/20,Montana,30,437
4/21/20,Nebraska,31,1726
4/21/20,Nevada,32,3937
4/21/20,New Hampshire,33,1491
4/21/20,New Jersey,34,92387
4/21/20,New Mexico,35,2072
4/21/20,New York,36,255932
4/21/20,North Carolina,37,6951
4/21/20,North Dakota,38,644
4/21/20,Northern Mariana Islands,69,14
4/21/20,Ohio,39,13725
4/21/20,Oklahoma,40,2807
4/21/20,Oregon,41,2002
4/21/20,Pennsylvania,42,35384
4/21/20,Puerto Rico,72,915
4/21/20,Rhode Island,44,5500
4/21/20,South Carolina,45,4608
4/21/20,South Dakota,46,1755
4/21/20,Tennessee,47,7317
4/21/20,Texas,48,20949
4/21/20,Utah,49,3301
4/21/20,Vermont,50,818
4/21/20,Virgin Islands,78,54
4/21/20,Virginia,51,9629
4/21/20,Washington,53,12410
4/21/20,West Virginia,54,929
4/21/20,Wisconsin,55,4620
4/21/20,Wyoming,56,441
4/22/20,Alabama,1,5610
4/22/20,Alaska,2,333
4/22/20,Arizona,4,5459
4/22/20,Arkansas,5,2392
4/22/20,California,6,37573
4/22/20,Colorado,8,10878
4/22/20,Connecticut,9,22469
4/22/20,Delaware,10,3200
4/22/20,District of Columbia,11,3206
4/22/20,Florida,12,28301
4/22/20,Georgia,13,20099
4/22/20,Guam,66,911
4/22/20,Hawaii,15,586
4/22/20,Idaho,16,1802
4/22/20,Illinois,17,35108
4/22/20,Indiana,18,12551
4/22/20,Iowa,19,3764
4/22/20,Kansas,20,2290
4/22/20,Kentucky,21,3373
4/22/20,Louisiana,22,25317
4/22/20,Maine,23,907
4/22/20,Maryland,24,14842
4/22/20,Massachusetts,25,42944
4/22/20,Michigan,26,33972
4/22/20,Minnesota,27,2721
4/22/20,Mississippi,28,4894
4/22/20,Missouri,29,6137
4/22/20,Montana,30,439
4/22/20,Nebraska,31,1826
4/22/20,Nevada,32,4081
4/22/20,New Hampshire,33,1588
4/22/20,New Jersey,34,95865
4/22/20,New Mexico,35,2210
4/22/20,New York,36,261591
4/22/20,North Carolina,37,7220
4/22/20,North Dakota,38,679
4/22/20,Northern Mariana Islands,69,14
4/22/20,Ohio,39,14117
4/22/20,Oklahoma,40,2894
4/22/20,Oregon,41,2059
4/22/20,Pennsylvania,42,36763
4/22/20,Puerto Rico,72,915
4/22/20,Rhode Island,44,5841
4/22/20,South Carolina,45,4761
4/22/20,South Dakota,46,1858
4/22/20,Tennessee,47,7681
4/22/20,Texas,48,21769
4/22/20,Utah,49,3451
4/22/20,Vermont,50,823
4/22/20,Virgin Islands,78,54
4/22/20,Virginia,51,10265
4/22/20,Washington,53,12606
4/22/20,West Virginia,54,939
4/22/20,Wisconsin,55,4845
4/22/20,Wyoming,56,447
4/23/20,Alabama,1,5832
4/23/20,Alaska,2,335
4/23/20,Arizona,4,5769
4/23/20,Arkansas,5,2599
4/23/20,California,6,39534
4/23/20,Colorado,8,11262
4/23/20,Connecticut,9,23100
4/23/20,Delaware,10,3308
4/23/20,District of Columbia,11,3361
4/23/20,Florida,12,29640
4/23/20,Georgia,13,20905
4/23/20,Guam,66,979
4/23/20,Hawaii,15,590
4/23/20,Idaho,16,1836
4/23/20,Illinois,17,36935
4/23/20,Indiana,18,13184
4/23/20,Iowa,19,3939
4/23/20,Kansas,20,2625
4/23/20,Kentucky,21,3548
4/23/20,Louisiana,22,25798
4/23/20,Maine,23,937
4/23/20,Maryland,24,15805
4/23/20,Massachusetts,25,46023
4/23/20,Michigan,26,35252
4/23/20,Minnesota,27,2942
4/23/20,Mississippi,28,5153
4/23/20,Missouri,29,6321
4/23/20,Montana,30,442
4/23/20,Nebraska,31,2190
4/23/20,Nevada,32,4208
4/23/20,New Hampshire,33,1670
4/23/20,New Jersey,34,99989
4/23/20,New Mexico,35,2379
4/23/20,New York,36,267932
4/23/20,North Carolina,37,7608
4/23/20,North Dakota,38,709
4/23/20,Northern Mariana Islands,69,14
4/23/20,Ohio,39,14694
4/23/20,Oklahoma,40,3017
4/23/20,Oregon,41,2127
4/23/20,Pennsylvania,42,38334
4/23/20,Puerto Rico,72,1230
4/23/20,Rhode Island,44,6256
4/23/20,South Carolina,45,4917
4/23/20,South Dakota,46,1956
4/23/20,Tennessee,47,8169
4/23/20,Texas,48,22706
4/23/20,Utah,49,3621
4/23/20,Vermont,50,825
4/23/20,Virgin Islands,78,54
4/23/20,Virginia,51,10999
4/23/20,Washington,53,12981
4/23/20,West Virginia,54,981
4/23/20,Wisconsin,55,5052
4/23/20,Wyoming,56,453
4/24/20,Alabama,1,6026
4/24/20,Alaska,2,337
4/24/20,Arizona,4,6045
4/24/20,Arkansas,5,2810
4/24/20,California,6,41368
4/24/20,Colorado,8,12255
4/24/20,Connecticut,9,23921
4/24/20,Delaware,10,3442
4/24/20,District of Columbia,11,3528
4/24/20,Florida,12,30525
4/24/20,Georgia,13,21575
4/24/20,Guam,66,997
4/24/20,Hawaii,15,595
4/24/20,Idaho,16,1870
4/24/20,Illinois,17,39658
4/24/20,Indiana,18,13837
4/24/20,Iowa,19,4459
4/24/20,Kansas,20,2841
4/24/20,Kentucky,21,3779
4/24/20,Louisiana,22,26199
4/24/20,Maine,23,965
4/24/20,Maryland,24,16693
4/24/20,Massachusetts,25,50969
4/24/20,Michigan,26,36627
4/24/20,Minnesota,27,3185
4/24/20,Mississippi,28,5434
4/24/20,Missouri,29,6625
4/24/20,Montana,30,444
4/24/20,Nebraska,31,2474
4/24/20,Nevada,32,4398
4/24/20,New Hampshire,33,1720
4/24/20,New Jersey,34,102196
4/24/20,New Mexico,35,2524
4/24/20,New York,36,276218
4/24/20,North Carolina,37,8052
4/24/20,North Dakota,38,748
4/24/20,Northern Mariana Islands,69,14
4/24/20,Ohio,39,15169
4/24/20,Oklahoma,40,3120
4/24/20,Oregon,41,2177
4/24/20,Pennsylvania,42,40298
4/24/20,Puerto Rico,72,1276
4/24/20,Rhode Island,44,6699
4/24/20,South Carolina,45,5070
4/24/20,South Dakota,46,2040
4/24/20,Tennessee,47,8618
4/24/20,Texas,48,23650
4/24/20,Utah,49,3782
4/24/20,Vermont,50,827
4/24/20,Virgin Islands,78,54
4/24/20,Virginia,51,11595
4/24/20,Washington,53,13197
4/24/20,West Virginia,54,1010
4/24/20,Wisconsin,55,5356
4/24/20,Wyoming,56,473
4/25/20,Alabama,1,6213
4/25/20,Alaska,2,337
4/25/20,Arizona,4,6280
4/25/20,Arkansas,5,2909
4/25/20,California,6,42590
4/25/20,Colorado,8,12967
4/25/20,Connecticut,9,24582
4/25/20,Delaware,10,3576
4/25/20,District of Columbia,11,3699
4/25/20,Florida,12,30831
4/25/20,Georgia,13,22225
4/25/20,Guam,66,997
4/25/20,Hawaii,15,597
4/25/20,Idaho,16,1887
4/25/20,Illinois,17,41777
4/25/20,Indiana,18,14556
4/25/20,Iowa,19,5109
4/25/20,Kansas,20,3090
4/25/20,Kentucky,21,3905
4/25/20,Louisiana,22,26571
4/25/20,Maine,23,990
4/25/20,Maryland,24,17844
4/25/20,Massachusetts,25,53348
4/25/20,Michigan,26,37301
4/25/20,Minnesota,27,3446
4/25/20,Mississippi,28,5718
4/25/20,Missouri,29,6826
4/25/20,Montana,30,445
4/25/20,Nebraska,31,2898
4/25/20,Nevada,32,4539
4/25/20,New Hampshire,33,1793
4/25/20,New Jersey,34,105523
4/25/20,New Mexico,35,2662
4/25/20,New York,36,286901
4/25/20,North Carolina,37,8542
4/25/20,North Dakota,38,803
4/25/20,Northern Mariana Islands,69,14
4/25/20,Ohio,39,15587
4/25/20,Oklahoma,40,3193
4/25/20,Oregon,41,2253
4/25/20,Pennsylvania,42,41626
4/25/20,Puerto Rico,72,1307
4/25/20,Rhode Island,44,7129
4/25/20,South Carolina,45,5253
4/25/20,South Dakota,46,2147
4/25/20,Tennessee,47,8918
4/25/20,Texas,48,24494
4/25/20,Utah,49,3950
4/25/20,Vermont,50,843
4/25/20,Virgin Islands,78,55
4/25/20,Virginia,51,12365
4/25/20,Washington,53,13565
4/25/20,West Virginia,54,1025
4/25/20,Wisconsin,55,5687
4/25/20,Wyoming,56,473
4/26/20,Alabama,1,6421
4/26/20,Alaska,2,339
4/26/20,Arizona,4,6526
4/26/20,Arkansas,5,3001
4/26/20,California,6,43691
4/26/20,Colorado,8,13440
4/26/20,Connecticut,9,25269
4/26/20,Delaware,10,4034
4/26/20,District of Columbia,11,3841
4/26/20,Florida,12,31520
4/26/20,Georgia,13,22459
4/26/20,Guam,66,997
4/26/20,Hawaii,15,599
4/26/20,Idaho,16,1897
4/26/20,Illinois,17,43903
4/26/20,Indiana,18,15175
4/26/20,Iowa,19,5490
4/26/20,Kansas,20,3197
4/26/20,Kentucky,21,4074
4/26/20,Louisiana,22,26832
4/26/20,Maine,23,1015
4/26/20,Maryland,24,18664
4/26/20,Massachusetts,25,54938
4/26/20,Michigan,26,38002
4/26/20,Minnesota,27,3602
4/26/20,Mississippi,28,5911
4/26/20,Missouri,29,6997
4/26/20,Montana,30,448
4/26/20,Nebraska,31,3126
4/26/20,Nevada,32,4638
4/26/20,New Hampshire,33,1864
4/26/20,New Jersey,34,109038
4/26/20,New Mexico,35,2728
4/26/20,New York,36,292914
4/26/20,North Carolina,37,8830
4/26/20,North Dakota,38,867
4/26/20,Northern Mariana Islands,69,14
4/26/20,Ohio,39,15963
4/26/20,Oklahoma,40,3253
4/26/20,Oregon,41,2311
4/26/20,Pennsylvania,42,42709
4/26/20,Puerto Rico,72,1371
4/26/20,Rhode Island,44,7439
4/26/20,South Carolina,45,5490
4/26/20,South Dakota,46,2213
4/26/20,Tennessee,47,9435
4/26/20,Texas,48,25209
4/26/20,Utah,49,4123
4/26/20,Vermont,50,851
4/26/20,Virgin Islands,78,57
4/26/20,Virginia,51,12969
4/26/20,Washington,53,13744
4/26/20,West Virginia,54,1053
4/26/20,Wisconsin,55,5911
4/26/20,Wyoming,56,502
4/27/20,Alabama,1,6539
4/27/20,Alaska,2,343
4/27/20,Arizona,4,6716
4/27/20,Arkansas,5,3069
4/27/20,California,6,45208
4/27/20,Colorado,8,13804
4/27/20,Connecticut,9,25997
4/27/20,Delaware,10,4162
4/27/20,District of Columbia,11,3892
4/27/20,Florida,12,32130
4/27/20,Georgia,13,23229
4/27/20,Guam,66,1113
4/27/20,Hawaii,15,600
4/27/20,Idaho,16,1917
4/27/20,Illinois,17,45883
4/27/20,Indiana,18,16137
4/27/20,Iowa,19,5868
4/27/20,Kansas,20,3406
4/27/20,Kentucky,21,4146
4/27/20,Louisiana,22,27111
4/27/20,Maine,23,1023
4/27/20,Maryland,24,19574
4/27/20,Massachusetts,25,56462
4/27/20,Michigan,26,38456
4/27/20,Minnesota,27,3816
4/27/20,Mississippi,28,6094
4/27/20,Missouri,29,7171
4/27/20,Montana,30,449
4/27/20,Nebraska,31,3487
4/27/20,Nevada,32,4708
4/27/20,New Hampshire,33,1938
4/27/20,New Jersey,34,111188
4/27/20,New Mexico,35,2825
4/27/20,New York,36,296991
4/27/20,North Carolina,37,9035
4/27/20,North Dakota,38,942
4/27/20,Northern Mariana Islands,69,14
4/27/20,Ohio,39,16325
4/27/20,Oklahoma,40,3280
4/27/20,Oregon,41,2354
4/27/20,Pennsylvania,42,43728
4/27/20,Puerto Rico,72,1388
4/27/20,Rhode Island,44,7708
4/27/20,South Carolina,45,5613
4/27/20,South Dakota,46,2246
4/27/20,Tennessee,47,9739
4/27/20,Texas,48,25963
4/27/20,Utah,49,4236
4/27/20,Vermont,50,855
4/27/20,Virgin Islands,78,59
4/27/20,Virginia,51,13534
4/27/20,Washington,53,13958
4/27/20,West Virginia,54,1077
4/27/20,Wisconsin,55,6081
4/27/20,Wyoming,56,520
4/28/20,Alabama,1,6750
4/28/20,Alaska,2,349
4/28/20,Arizona,4,6948
4/28/20,Arkansas,5,3127
4/28/20,California,6,46570
4/28/20,Colorado,8,14239
4/28/20,Connecticut,9,26312
4/28/20,Delaware,10,4575
4/28/20,District of Columbia,11,3994
4/28/20,Florida,12,32838
4/28/20,Georgia,13,23607
4/28/20,Guam,66,1114
4/28/20,Hawaii,15,602
4/28/20,Idaho,16,1952
4/28/20,Illinois,17,48102
4/28/20,Indiana,18,16783
4/28/20,Iowa,19,6376
4/28/20,Kansas,20,3601
4/28/20,Kentucky,21,4375
4/28/20,Louisiana,22,27329
4/28/20,Maine,23,1040
4/28/20,Maryland,24,20200
4/28/20,Massachusetts,25,58302
4/28/20,Michigan,26,39468
4/28/20,Minnesota,27,4181
4/28/20,Mississippi,28,6342
4/28/20,Missouri,29,7306
4/28/20,Montana,30,451
4/28/20,Nebraska,31,3613
4/28/20,Nevada,32,4812
4/28/20,New Hampshire,33,2010
4/28/20,New Jersey,34,113856
4/28/20,New Mexico,35,2975
4/28/20,New York,36,300276
4/28/20,North Carolina,37,9568
4/28/20,North Dakota,38,991
4/28/20,Northern Mariana Islands,69,14
4/28/20,Ohio,39,16769
4/28/20,Oklahoma,40,3410
4/28/20,Oregon,41,2385
4/28/20,Pennsylvania,42,45323
4/28/20,Puerto Rico,72,1400
4/28/20,Rhode Island,44,7926
4/28/20,South Carolina,45,5735
4/28/20,South Dakota,46,2314
4/28/20,Tennessee,47,9974
4/28/20,Texas,48,26868
4/28/20,Utah,49,4343
4/28/20,Vermont,50,862
4/28/20,Virgin Islands,78,59
4/28/20,Virginia,51,14338
4/28/20,Washington,53,14165
4/28/20,West Virginia,54,1095
4/28/20,Wisconsin,55,6289
4/28/20,Wyoming,56,536
4/29/20,Alabama,1,6925
4/29/20,Alaska,2,353
4/29/20,Arizona,4,7202
4/29/20,Arkansas,5,3207
4/29/20,California,6,48904
4/29/20,Colorado,8,14680
4/29/20,Connecticut,9,26767
4/29/20,Delaware,10,4655
4/29/20,District of Columbia,11,4106
4/29/20,Florida,12,33185
4/29/20,Georgia,13,24300
4/29/20,Guam,66,1114
4/29/20,Hawaii,15,605
4/29/20,Idaho,16,1984
4/29/20,Illinois,17,50355
4/29/20,Indiana,18,17409
4/29/20,Iowa,19,6843
4/29/20,Kansas,20,3811
4/29/20,Kentucky,21,4538
4/29/20,Louisiana,22,27703
4/29/20,Maine,23,1056
4/29/20,Maryland,24,20942
4/29/20,Massachusetts,25,60265
4/29/20,Michigan,26,40442
4/29/20,Minnesota,27,4644
4/29/20,Mississippi,28,6569
4/29/20,Missouri,29,7426
4/29/20,Montana,30,451
4/29/20,Nebraska,31,3876
4/29/20,Nevada,32,4934
4/29/20,New Hampshire,33,2054
4/29/20,New Jersey,34,116264
4/29/20,New Mexico,35,3213
4/29/20,New York,36,304994
4/29/20,North Carolina,37,9947
4/29/20,North Dakota,38,1033
4/29/20,Northern Mariana Islands,69,14
4/29/20,Ohio,39,17303
4/29/20,Oklahoma,40,3473
4/29/20,Oregon,41,2446
4/29/20,Pennsylvania,42,46191
4/29/20,Puerto Rico,72,1465
4/29/20,Rhode Island,44,8247
4/29/20,South Carolina,45,5881
4/29/20,South Dakota,46,2375
4/29/20,Tennessee,47,10255
4/29/20,Texas,48,27839
4/29/20,Utah,49,4499
4/29/20,Vermont,50,862
4/29/20,Virgin Islands,78,66
4/29/20,Virginia,51,14961
4/29/20,Washington,53,14490
4/29/20,West Virginia,54,1109
4/29/20,Wisconsin,55,6520
4/29/20,Wyoming,56,544
4/30/20,Alabama,1,7068
4/30/20,Alaska,2,353
4/30/20,Arizona,4,7648
4/30/20,Arkansas,5,3281
4/30/20,California,6,50470
4/30/20,Colorado,8,15207
4/30/20,Connecticut,9,27700
4/30/20,Delaware,10,4734
4/30/20,District of Columbia,11,4323
4/30/20,Florida,12,33683
4/30/20,Georgia,13,25431
4/30/20,Guam,66,1115
4/30/20,Hawaii,15,609
4/30/20,Idaho,16,2016
4/30/20,Illinois,17,52918
4/30/20,Indiana,18,18099
4/30/20,Iowa,19,7145
4/30/20,Kansas,20,4305
4/30/20,Kentucky,21,4708
4/30/20,Louisiana,22,28044
4/30/20,Maine,23,1095
4/30/20,Maryland,24,21825
4/30/20,Massachusetts,25,62205
4/30/20,Michigan,26,41347
4/30/20,Minnesota,27,5136
4/30/20,Mississippi,28,6815
4/30/20,Missouri,29,7563
4/30/20,Montana,30,452
4/30/20,Nebraska,31,4332
4/30/20,Nevada,32,5053
4/30/20,New Hampshire,33,2146
4/30/20,New Jersey,34,118652
4/30/20,New Mexico,35,3411
4/30/20,New York,36,309696
4/30/20,North Carolina,37,10507
4/30/20,North Dakota,38,1067
4/30/20,Northern Mariana Islands,69,14
4/30/20,Ohio,39,18027
4/30/20,Oklahoma,40,3618
4/30/20,Oregon,41,2510
4/30/20,Pennsylvania,42,48224
4/30/20,Puerto Rico,72,1537
4/30/20,Rhode Island,44,8621
4/30/20,South Carolina,45,6095
4/30/20,South Dakota,46,2450
4/30/20,Tennessee,47,10506
4/30/20,Texas,48,29072
4/30/20,Utah,49,4672
4/30/20,Vermont,50,866
4/30/20,Virgin Islands,78,66
4/30/20,Virginia,51,15846
4/30/20,Washington,53,14814
4/30/20,West Virginia,54,1125
4/30/20,Wisconsin,55,6854
4/30/20,Wyoming,56,559
5/1/20,Alabama,1,7294
5/1/20,Alaska,2,362
5/1/20,Arizona,4,7962
5/1/20,Arkansas,5,3310
5/1/20,California,6,52318
5/1/20,Colorado,8,15661
5/1/20,Connecticut,9,28764
5/1/20,Delaware,10,4918
5/1/20,District of Columbia,11,4658
5/1/20,Florida,12,34720
5/1/20,Georgia,13,26436
5/1/20,Guam,66,1115
5/1/20,Hawaii,15,610
5/1/20,Idaho,16,2035
5/1/20,Illinois,17,56055
5/1/20,Indiana,18,18941
5/1/20,Iowa,19,7883
5/1/20,Kansas,20,4510
5/1/20,Kentucky,21,4879
5/1/20,Louisiana,22,28754
5/1/20,Maine,23,1123
5/1/20,Maryland,24,23566
5/1/20,Massachusetts,25,64311
5/1/20,Michigan,26,42348
5/1/20,Minnesota,27,5730
5/1/20,Mississippi,28,7212
5/1/20,Missouri,29,7840
5/1/20,Montana,30,452
5/1/20,Nebraska,31,4838
5/1/20,Nevada,32,5249
5/1/20,New Hampshire,33,2310
5/1/20,New Jersey,34,121190
5/1/20,New Mexico,35,3513
5/1/20,New York,36,313575
5/1/20,North Carolina,37,10922
5/1/20,North Dakota,38,1107
5/1/20,Northern Mariana Islands,69,14
5/1/20,Ohio,39,18743
5/1/20,Oklahoma,40,3748
5/1/20,Oregon,41,2579
5/1/20,Pennsylvania,42,49764
5/1/20,Puerto Rico,72,1573
5/1/20,Rhode Island,44,8962
5/1/20,South Carolina,45,6258
5/1/20,South Dakota,46,2525
5/1/20,Tennessee,47,11781
5/1/20,Texas,48,30342
5/1/20,Utah,49,4829
5/1/20,Vermont,50,879
5/1/20,Virgin Islands,78,66
5/1/20,Virginia,51,16901
5/1/20,Washington,53,15134
5/1/20,West Virginia,54,1151
5/1/20,Wisconsin,55,7314
5/1/20,Wyoming,56,566
5/2/20,Alabama,1,7611
5/2/20,Alaska,2,363
5/2/20,Arizona,4,8364
5/2/20,Arkansas,5,3372
5/2/20,California,6,53753
5/2/20,Colorado,8,16118
5/2/20,Connecticut,9,29287
5/2/20,Delaware,10,5038
5/2/20,District of Columbia,11,4797
5/2/20,Florida,12,35455
5/2/20,Georgia,13,27268
5/2/20,Guam,66,1117
5/2/20,Hawaii,15,611
5/2/20,Idaho,16,2061
5/2/20,Illinois,17,58505
5/2/20,Indiana,18,19629
5/2/20,Iowa,19,8641
5/2/20,Kansas,20,4863
5/2/20,Kentucky,21,4881
5/2/20,Louisiana,22,29183
5/2/20,Maine,23,1152
5/2/20,Maryland,24,24568
5/2/20,Massachusetts,25,66263
5/2/20,Michigan,26,43191
5/2/20,Minnesota,27,6228
5/2/20,Mississippi,28,7441
5/2/20,Missouri,29,8154
5/2/20,Montana,30,454
5/2/20,Nebraska,31,5332
5/2/20,Nevada,32,5390
5/2/20,New Hampshire,33,2429
5/2/20,New Jersey,34,123717
5/2/20,New Mexico,35,3732
5/2/20,New York,36,318134
5/2/20,North Carolina,37,11514
5/2/20,North Dakota,38,1153
5/2/20,Northern Mariana Islands,69,14
5/2/20,Ohio,39,19335
5/2/20,Oklahoma,40,3851
5/2/20,Oregon,41,2635
5/2/20,Pennsylvania,42,51071
5/2/20,Puerto Rico,72,1755
5/2/20,Rhode Island,44,9289
5/2/20,South Carolina,45,6489
5/2/20,South Dakota,46,2587
5/2/20,Tennessee,47,12376
5/2/20,Texas,48,31433
5/2/20,Utah,49,4981
5/2/20,Vermont,50,886
5/2/20,Virgin Islands,78,66
5/2/20,Virginia,51,17731
5/2/20,Washington,53,15383
5/2/20,West Virginia,54,1184
5/2/20,Wisconsin,55,7660
5/2/20,Wyoming,56,579
5/3/20,Alabama,1,7888
5/3/20,Alaska,2,366
5/3/20,Arizona,4,8640
5/3/20,Arkansas,5,3431
5/3/20,California,6,55072
5/3/20,Colorado,8,16527
5/3/20,Connecticut,9,29287
5/3/20,Delaware,10,5208
5/3/20,District of Columbia,11,5016
5/3/20,Florida,12,36070
5/3/20,Georgia,13,27618
5/3/20,Guam,66,1118
5/3/20,Hawaii,15,611
5/3/20,Idaho,16,2059
5/3/20,Illinois,17,61499
5/3/20,Indiana,18,20267
5/3/20,Iowa,19,9169
5/3/20,Kansas,20,5177
5/3/20,Kentucky,21,5223
5/3/20,Louisiana,22,29383
5/3/20,Maine,23,1185
5/3/20,Maryland,24,25561
5/3/20,Massachusetts,25,68087
5/3/20,Michigan,26,43803
5/3/20,Minnesota,27,6663
5/3/20,Mississippi,28,7550
5/3/20,Missouri,29,8454
5/3/20,Montana,30,454
5/3/20,Nebraska,31,5686
5/3/20,Nevada,32,5473
5/3/20,New Hampshire,33,2518
5/3/20,New Jersey,34,126744
5/3/20,New Mexico,35,3850
5/3/20,New York,36,321833
5/3/20,North Carolina,37,11668
5/3/20,North Dakota,38,1191
5/3/20,Northern Mariana Islands,69,14
5/3/20,Ohio,39,19914
5/3/20,Oklahoma,40,3972
5/3/20,Oregon,41,2680
5/3/20,Pennsylvania,42,52079
5/3/20,Puerto Rico,72,1806
5/3/20,Rhode Island,44,9477
5/3/20,South Carolina,45,6626
5/3/20,South Dakota,46,2630
5/3/20,Tennessee,47,12871
5/3/20,Texas,48,32299
5/3/20,Utah,49,5175
5/3/20,Vermont,50,897
5/3/20,Virgin Islands,78,66
5/3/20,Virginia,51,18671
5/3/20,Washington,53,15943
5/3/20,West Virginia,54,1195
5/3/20,Wisconsin,55,7964
5/3/20,Wyoming,56,586
5/4/20,Alabama,1,8112
5/4/20,Alaska,2,368
5/4/20,Arizona,4,8919
5/4/20,Arkansas,5,3469
5/4/20,California,6,56333
5/4/20,Colorado,8,16799
5/4/20,Connecticut,9,29973
5/4/20,Delaware,10,5288
5/4/20,District of Columbia,11,5170
5/4/20,Florida,12,36889
5/4/20,Georgia,13,28350
5/4/20,Guam,66,1118
5/4/20,Hawaii,15,612
5/4/20,Idaho,16,2106
5/4/20,Illinois,17,63840
5/4/20,Indiana,18,20855
5/4/20,Iowa,19,9703
5/4/20,Kansas,20,5385
5/4/20,Kentucky,21,5370
5/4/20,Louisiana,22,29746
5/4/20,Maine,23,1205
5/4/20,Maryland,24,26509
5/4/20,Massachusetts,25,69087
5/4/20,Michigan,26,43996
5/4/20,Minnesota,27,7234
5/4/20,Mississippi,28,7877
5/4/20,Missouri,29,8776
5/4/20,Montana,30,456
5/4/20,Nebraska,31,6123
5/4/20,Nevada,32,5627
5/4/20,New Hampshire,33,2588
5/4/20,New Jersey,34,128269
5/4/20,New Mexico,35,4030
5/4/20,New York,36,324357
5/4/20,North Carolina,37,11871
5/4/20,North Dakota,38,1225
5/4/20,Northern Mariana Islands,69,14
5/4/20,Ohio,39,20474
5/4/20,Oklahoma,40,4044
5/4/20,Oregon,41,2759
5/4/20,Pennsylvania,42,52992
5/4/20,Puerto Rico,72,1875
5/4/20,Rhode Island,44,9652
5/4/20,South Carolina,45,6757
5/4/20,South Dakota,46,2667
5/4/20,Tennessee,47,13283
5/4/20,Texas,48,33134
5/4/20,Utah,49,5326
5/4/20,Vermont,50,902
5/4/20,Virgin Islands,78,66
5/4/20,Virginia,51,19492
5/4/20,Washington,53,16047
5/4/20,West Virginia,54,1224
5/4/20,Wisconsin,55,8236
5/4/20,Wyoming,56,596
5/5/20,Alabama,1,8437
5/5/20,Alaska,2,369
5/5/20,Arizona,4,9305
5/5/20,Arkansas,5,3525
5/5/20,California,6,58848
5/5/20,Colorado,8,17256
5/5/20,Connecticut,9,30621
5/5/20,Delaware,10,5371
5/5/20,District of Columbia,11,5322
5/5/20,Florida,12,37431
5/5/20,Georgia,13,28876
5/5/20,Guam,66,1118
5/5/20,Hawaii,15,615
5/5/20,Idaho,16,2127
5/5/20,Illinois,17,65889
5/5/20,Indiana,18,21423
5/5/20,Iowa,19,10111
5/5/20,Kansas,20,5627
5/5/20,Kentucky,21,5822
5/5/20,Louisiana,22,30069
5/5/20,Maine,23,1226
5/5/20,Maryland,24,27217
5/5/20,Massachusetts,25,70271
5/5/20,Michigan,26,44391
5/5/20,Minnesota,27,7851
5/5/20,Mississippi,28,8207
5/5/20,Missouri,29,8919
5/5/20,Montana,30,456
